,node_from,node_to
82938,7256,29082
82939,7256,29435
82940,7256,9610
82941,15544,9202
82942,15544,27433
82943,15544,10825
82944,15544,25893
82945,15544,16595
82946,10186,15544
82947,10186,24758
82948,10186,25475
82949,10186,13010
82950,10186,12139
82951,13941,9202
82952,13941,275
82953,13941,15878
82954,13941,25462
82955,13941,25893
82956,18192,13941
82957,18192,23798
82958,18192,5638
82959,18192,18276
82960,18192,18506
82961,16784,9202
82962,16784,10517
82963,16784,3177
82964,16784,26731
82965,16784,31719
82966,4124,16784
82967,4124,18592
82968,4124,12712
82969,4124,11799
82970,4124,7063
82971,10517,9202
82972,10517,26731
82973,10517,31719
82974,10517,31425
82975,10517,10772
82976,11305,10517
82977,11305,31509
82978,11305,32091
82979,11305,25310
82980,11305,29618
82981,5356,9202
82982,5356,10994
82983,5356,2523
82984,20245,5356
82985,20245,18664
82986,20245,1932
82987,27526,3437
82988,27526,6138
82989,27526,8684
82990,27526,28051
82991,27526,29825
82992,26399,9202
82993,26399,9349
82994,26399,1559
82995,19051,26399
82996,19051,18359
82997,19051,27485
82998,19051,4658
82999,19051,20802
83000,23620,9202
83001,23620,275
83002,23620,19669
83003,23620,18212
83004,23620,7833
83005,3919,23620
83006,3919,23651
83007,3919,1578
83008,3919,4862
83009,3919,4956
83010,20011,23620
83011,20011,23651
83012,20011,12379
83013,20011,4956
83014,20011,1275
83015,26467,9202
83016,26467,30170
83017,26467,2536
83018,26467,7685
83019,26467,27127
83020,6980,26467
83021,6980,13377
83022,6980,5103
83023,6980,24185
83024,6980,21902
83025,30170,9202
83026,30170,11332
83027,30170,6658
83028,30170,25720
83029,9847,30170
83030,9847,3193
83031,9847,22391
83032,9847,22077
83033,9847,24729
83034,3896,9202
83035,3896,22609
83036,3896,29811
83037,3896,884
83038,16313,3896
83039,16313,26751
83040,16313,29702
83041,16313,5540
83042,30685,9202
83043,30685,1462
83044,30685,7606
83045,30685,5278
83046,30685,11991
83047,21779,30685
83048,21779,14900
83049,21779,10169
83050,21779,26303
83051,21779,18306
83052,11742,9202
83053,11742,23126
83054,11742,28180
83055,17321,11742
83056,17321,769
83057,17321,19723
83058,1410,9202
83059,1410,10553
83060,1410,27379
83061,1410,7764
83062,1410,7685
83063,23214,1410
83064,23214,12060
83065,23214,23416
83066,23214,648
83067,23214,24675
83068,5324,9202
83069,5324,10994
83070,5324,10553
83071,5324,15878
83072,5324,17320
83073,29722,5324
83074,29722,27638
83075,29722,25094
83076,29722,23145
83077,29722,7481
83078,28717,9202
83079,28717,25244
83080,28717,7764
83081,27564,28717
83082,27564,12860
83083,27564,27529
83084,19218,9202
83085,19218,10777
83086,19218,26731
83087,19218,4555
83088,19218,31425
83089,23205,19218
83090,23205,21959
83091,23205,17292
83092,23205,29177
83093,23205,11441
83094,15232,9202
83095,15232,25495
83096,15232,11821
83097,15232,1559
83098,15232,884
83099,31691,15232
83100,31691,31985
83101,31691,9366
83102,31691,11509
83103,31691,22731
83104,275,9202
83105,275,19669
83106,275,7833
83107,275,14934
83108,4612,275
83109,4612,25715
83110,4612,23084
83111,4612,30698
83112,4612,5367
83113,16518,9202
83114,16518,22256
83115,16518,17119
83116,16518,31719
83117,24685,16518
83118,24685,23871
83119,24685,24507
83120,24685,3442
83121,24685,13268
83122,10994,9202
83123,10994,17320
83124,10994,14934
83125,20341,10994
83126,20341,5008
83127,20341,9222
83128,20341,23159
83129,20341,9584
83130,1462,9202
83131,1462,5415
83132,1462,12672
83133,1462,5278
83134,1462,28806
83135,12287,1462
83136,12287,6265
83137,12287,17038
83138,12287,831
83139,12287,27489
83140,5415,9202
83141,5415,23991
83142,5415,25720
83143,30279,5415
83144,30279,3151
83145,30279,7645
83146,30279,16522
83147,30279,12302
83148,2004,1410
83149,2004,12060
83150,2004,16886
83151,2004,27928
83152,2004,8638
83153,5777,275
83154,5777,14675
83155,5777,2802
83156,5777,13876
83157,5777,20282
83158,31589,16518
83159,31589,4241
83160,31589,18526
83161,31589,3237
83162,31589,7571
83163,12672,9202
83164,12672,28806
83165,12672,8886
83166,12672,16595
83167,12672,7884
83168,3121,12672
83169,3121,4963
83170,3121,23669
83171,3121,27489
83172,3121,11432
83173,25244,9202
83174,25244,15388
83175,25244,11332
83176,25244,27127
83177,12471,25244
83178,12471,17386
83179,12471,10727
83180,12471,4183
83181,12471,26043
83182,22609,9202
83183,22609,23241
83184,22609,884
83185,2096,22609
83186,2096,1179
83187,2096,25017
83188,2096,12353
83189,2096,16224
83190,27503,10994
83191,27503,30624
83192,27503,19845
83193,27503,19855
83194,27503,29712
83195,26012,3437
83196,26012,14116
83197,26012,1344
83198,26012,8684
83199,26012,29825
83200,17386,25244
83201,17386,29360
83202,17386,10727
83203,17386,4183
83204,13377,26467
83205,13377,22269
83206,13377,25276
83207,13377,11596
83208,14900,30685
83209,14900,10169
83210,14900,20673
83211,14900,18306
83212,11071,9202
83213,11071,3177
83214,11071,22246
83215,11071,4555
83216,22994,11071
83217,22994,16905
83218,22994,24768
83219,22994,1596
83220,22994,23667
83221,14052,19218
83222,14052,1896
83223,14052,18360
83224,14052,13172
83225,14052,1314
83226,8350,23620
83227,8350,7531
83228,8350,4765
83229,8350,24710
83230,8350,29169
83231,15388,9202
83232,17847,15388
83233,17847,2189
83234,17847,9687
83235,17847,27425
83236,19669,9202
83237,19669,18212
83238,19669,25462
83239,17683,19669
83240,17683,13595
83241,17683,31884
83242,17683,8416
83243,17683,27409
83244,23871,16518
83245,23871,17839
83246,23871,11149
83247,23871,13268
83248,517,11742
83249,517,22738
83250,517,13980
83251,517,12926
83252,517,5004
83253,10553,9202
83254,10553,27379
83255,10553,15878
83256,20959,10553
83257,20959,23723
83258,20959,31193
83259,20959,20199
83260,20959,24404
83261,27379,9202
83262,27379,15878
83263,27379,27433
83264,31123,27379
83265,31123,4182
83266,31123,23395
83267,31123,24165
83268,31123,14778
83269,2536,9202
83270,2536,7685
83271,2536,10825
83272,24758,2536
83273,24758,16634
83274,24758,6009
83275,24758,14946
83276,24758,12139
83277,15878,9202
83278,21552,15878
83279,21552,17826
83280,21552,23723
83281,21552,20199
83282,21552,11840
83283,18574,19218
83284,18574,32056
83285,18574,30074
83286,18574,29177
83287,18574,19262
83288,21438,3437
83289,21438,7787
83290,21438,2055
83291,21438,17618
83292,21438,19116
83293,3177,9202
83294,3177,26731
83295,23487,3177
83296,23487,19003
83297,23487,10123
83298,23487,3095
83299,23487,610
83300,7764,9202
83301,7764,30266
83302,5396,7764
83303,5396,5340
83304,5396,18413
83305,5396,15301
83306,5396,28705
83307,11332,9202
83308,11332,6658
83309,6,11332
83310,6,22077
83311,6,13797
83312,6,29182
83313,6,10881
83314,6033,25244
83315,6033,4183
83316,6033,17658
83317,6033,26043
83318,6033,22702
83319,18861,2536
83320,18861,22887
83321,18861,30022
83322,18861,24762
83323,18861,21963
83324,10777,9202
83325,10777,25462
83326,10777,4555
83327,10777,31425
83328,466,10777
83329,466,1896
83330,466,13172
83331,466,11401
83332,466,8377
83333,13184,27379
83334,13184,24882
83335,13184,23352
83336,13184,27506
83337,13184,3256
83338,12060,1410
83339,12060,29225
83340,12060,8401
83341,31699,11332
83342,31699,16998
83343,31699,29182
83344,31699,18232
83345,31699,18951
83346,27433,9202
83347,27433,25893
83348,11996,27433
83349,11996,3782
83350,11996,28509
83351,11996,24152
83352,11996,26027
83353,13330,15232
83354,13330,7380
83355,13330,24798
83356,13330,10103
83357,13330,11509
83358,7606,9202
83359,7606,11991
83360,7606,17119
83361,7606,10772
83362,7606,7884
83363,17521,7606
83364,17521,16168
83365,17521,25711
83366,17521,11432
83367,17521,10254
83368,20687,11332
83369,20687,22331
83370,20687,19116
83371,20687,16696
83372,20687,17362
83373,17320,9202
83374,17320,2523
83375,7439,17320
83376,7439,29595
83377,7439,25533
83378,7439,20924
83379,7439,28623
83380,5278,9202
83381,5278,11991
83382,5278,7884
83383,22992,5278
83384,22992,226
83385,22992,10169
83386,22992,31028
83387,22992,20673
83388,18212,9202
83389,18212,22246
83390,18212,4555
83391,7531,18212
83392,7531,4765
83393,7531,15556
83394,7531,16107
83395,18160,27379
83396,18160,21301
83397,18160,26027
83398,18160,14778
83399,29751,15388
83400,29751,25101
83401,29751,9687
83402,29751,7946
83403,29751,27425
83404,29811,9202
83405,29811,25495
83406,26751,29811
83407,26751,1863
83408,26751,5540
83409,26751,8250
83410,26751,3406
83411,16022,2536
83412,16022,29697
83413,16022,16634
83414,16022,19631
83415,16022,12139
83416,25462,9202
83417,25462,25893
83418,28158,25462
83419,28158,26762
83420,28158,18698
83421,28158,24898
83422,28158,22617
83423,23991,9202
83424,23991,25720
83425,23991,12715
83426,27338,23991
83427,27338,20514
83428,27338,31065
83429,27338,22105
83430,27338,26664
83431,19110,3177
83432,19110,18592
83433,19110,23626
83434,19110,10123
83435,19110,22550
83436,22246,9202
83437,22246,4555
83438,18025,22246
83439,18025,4959
83440,18025,18169
83441,18025,2850
83442,18025,30248
83443,16905,11071
83444,16905,13510
83445,16905,1596
83446,16905,23667
83447,22256,9202
83448,22256,30305
83449,22256,382
83450,22256,17119
83451,24507,22256
83452,24507,3442
83453,24507,15365
83454,24507,4475
83455,6658,9202
83456,6658,12715
83457,26042,6658
83458,26042,32080
83459,26042,4090
83460,26042,21487
83461,26042,22348
83462,22455,9202
83463,22455,11821
83464,22455,1559
83465,22455,10389
83466,2020,22455
83467,2020,2528
83468,2020,21794
83469,2020,22622
83470,2020,18794
83471,7685,9202
83472,7685,27127
83473,31856,7685
83474,31856,17810
83475,31856,15501
83476,31856,10954
83477,31856,20654
83478,25495,9202
83479,25495,11821
83480,9359,25495
83481,9359,16183
83482,9359,1863
83483,9359,6948
83484,28806,9202
83485,28806,10825
83486,28806,16595
83487,19323,28806
83488,19323,6265
83489,19323,17038
83490,19323,6865
83491,19323,3490
83492,23126,9202
83493,23126,14934
83494,23126,28180
83495,25686,23126
83496,25686,28104
83497,25686,26350
83498,25686,12001
83499,25686,29334
83500,26756,11742
83501,26756,4823
83502,26756,11880
83503,26756,27513
83504,22331,11332
83505,22331,26396
83506,22331,30604
83507,22331,17362
83508,19572,28717
83509,19572,4115
83510,19572,17658
83511,19572,22702
83512,19572,27529
83513,27789,27433
83514,27789,6009
83515,27789,28509
83516,27789,25266
83517,27789,7683
83518,226,1462
83519,226,4046
83520,226,31028
83521,226,17106
83522,16886,1410
83523,16886,23352
83524,16886,1647
83525,16886,8638
83526,16886,29225
83527,7833,9202
83528,7833,14934
83529,1558,7833
83530,1558,12379
83531,1558,4862
83532,1558,14908
83533,19654,23991
83534,19654,28929
83535,19654,13609
83536,19654,31030
83537,19654,19075
83538,28104,23126
83539,28104,10444
83540,28104,26350
83541,28104,14027
83542,30305,9202
83543,30305,382
83544,30305,17119
83545,22436,30305
83546,22436,6949
83547,22436,27890
83548,22436,16009
83549,22436,3969
83550,22738,11742
83551,22738,12926
83552,22738,5004
83553,22738,16253
83554,2037,5415
83555,2037,16818
83556,2037,7049
83557,2037,5660
83558,2037,12302
83559,30266,9202
83560,30266,2523
83561,2840,30266
83562,382,9202
83563,382,30352
83564,6949,382
83565,6949,16009
83566,6949,3969
83567,6949,30889
83568,4963,12672
83569,4963,6865
83570,4963,30530
83571,4963,27489
83572,29697,2536
83573,29697,16634
83574,29697,14946
83575,29697,28242
83576,13175,7685
83577,13175,23918
83578,13175,15501
83579,13175,27339
83580,13175,21530
83581,27164,275
83582,27164,31292
83583,27164,22339
83584,27164,16617
83585,27164,30698
83586,23966,3437
83587,23966,29435
83588,23966,9610
83589,23966,5515
83590,23966,17718
83591,5644,30266
83592,5644,31784
83593,5644,4538
83594,5644,14255
83595,5644,5804
83596,3193,30170
83597,3193,22391
83598,3193,22077
83599,3193,18291
83600,22269,26467
83601,22269,25652
83602,22269,11596
83603,22269,7310
83604,1179,16518
83605,1179,18526
83606,1179,2689
83607,1179,16397
83608,23669,12672
83609,23669,30530
83610,23669,11432
83611,2528,22455
83612,2528,6338
83613,2528,20665
83614,2528,1254
83615,2528,18794
83616,2523,9202
83617,29595,2523
83618,29595,20924
83619,29595,21425
83620,29595,28623
83621,25652,26467
83622,25652,16138
83623,25652,11596
83624,23798,13941
83625,23798,5638
83626,23798,18276
83627,23798,23389
83628,27680,28717
83629,27680,887
83630,27680,17658
83631,27680,12860
83632,27680,19334
83633,27928,10553
83634,27928,24882
83635,27928,8638
83636,27928,3256
83637,27928,13481
83638,18664,5356
83639,18664,7151
83640,18664,14460
83641,16998,11332
83642,16998,29182
83643,16998,18232
83644,16998,10881
83645,6138,3437
83646,6138,2934
83647,6138,17453
83648,6138,29825
83649,24768,11071
83650,24768,1596
83651,24768,23667
83652,8596,7833
83653,8596,28381
83654,8596,19269
83655,8596,20627
83656,8596,18499
83657,25715,275
83658,25715,19899
83659,25715,5367
83660,25715,12188
83661,25720,9202
83662,25720,10825
83663,22887,25720
83664,22887,29104
83665,22887,15958
83666,22887,20513
83667,27528,11332
83668,27528,24240
83669,27528,23455
83670,27528,30604
83671,27528,13453
83672,17826,15878
83673,17826,23863
83674,17826,11840
83675,17826,31105
83676,27890,22256
83677,27890,23461
83678,27890,3969
83679,27890,3674
83680,11991,9202
83681,11991,7884
83682,21482,11991
83683,21482,24040
83684,21482,26303
83685,21482,26264
83686,26941,17320
83687,26941,31193
83688,26941,30624
83689,26941,4270
83690,26941,19845
83691,17632,25462
83692,17632,24996
83693,17632,2917
83694,17632,31134
83695,17632,10033
83696,9070,26467
83697,9070,25276
83698,9070,11596
83699,9070,11594
83700,9070,21963
83701,26731,9202
83702,21959,26731
83703,21959,4457
83704,21959,23626
83705,21959,18292
83706,21959,11441
83707,27392,28717
83708,27392,18743
83709,16250,11742
83710,16250,13980
83711,16250,26236
83712,16250,14336
83713,16250,26458
83714,11190,6658
83715,11190,23593
83716,11190,25755
83717,11190,23682
83718,11190,6261
83719,23918,7685
83720,23918,19527
83721,23918,27339
83722,23918,30001
83723,15894,5415
83724,15894,2421
83725,15894,16818
83726,15894,14449
83727,15894,5660
83728,17810,2536
83729,17810,30022
83730,17810,24762
83731,17810,20654
83732,20514,23991
83733,20514,31932
83734,20514,31065
83735,20514,16599
83736,23723,10553
83737,23723,20199
83738,23723,16251
83739,22129,23126
83740,22129,29018
83741,22129,12001
83742,22129,14027
83743,22129,2243
83744,4765,18212
83745,4765,29169
83746,4765,16107
83747,25533,17320
83748,25533,12109
83749,25533,27018
83750,1876,3437
83751,1876,26721
83752,1876,8684
83753,1876,28051
83754,23593,6658
83755,23593,23682
83756,23593,24729
83757,23593,29715
83758,23885,11332
83759,23885,17637
83760,23885,13030
83761,23885,88
83762,23885,13438
83763,25575,26731
83764,25575,10557
83765,25575,17292
83766,25575,25310
83767,25575,3927
83768,4457,26731
83769,4457,17292
83770,4457,18292
83771,4457,11441
83772,3442,22256
83773,3442,11149
83774,3442,4475
83775,8636,23126
83776,8636,26350
83777,8636,17514
83778,8636,31693
83779,32056,19218
83780,32056,29177
83781,32056,19262
83782,24882,1410
83783,24882,8638
83784,24882,3256
83785,5006,11071
83786,5006,14998
83787,5006,31867
83788,27074,3437
83789,27074,13030
83790,27074,8684
83791,24240,11332
83792,24240,23455
83793,24240,1343
83794,24240,30604
83795,24240,16789
83796,14180,5415
83797,14180,2421
83798,14180,12705
83799,14180,14449
83800,14180,12959
83801,17637,11332
83802,17637,13030
83803,17637,88
83804,17637,13438
83805,7288,6658
83806,7288,4090
83807,7288,9767
83808,7288,21521
83809,7288,31122
83810,20704,30170
83811,20704,16138
83812,20704,26603
83813,20704,21386
83814,20704,18548
83815,24176,16518
83816,24176,17839
83817,24176,13268
83818,24176,3237
83819,24176,7571
83820,16000,23620
83821,16000,15833
83822,16000,13595
83823,16000,27409
83824,27638,5324
83825,27638,4270
83826,27638,13885
83827,27638,7481
83828,30352,9202
83829,25578,30352
83830,25578,3456
83831,25578,25283
83832,25578,26264
83833,25578,30889
83834,24040,7606
83835,24040,25283
83836,24040,16168
83837,24040,10254
83838,5103,11332
83839,5103,24185
83840,5103,21902
83841,31193,10553
83842,31193,12109
83843,31193,24404
83844,2934,3437
83845,2934,17453
83846,2934,19807
83847,2934,10354
83848,18592,3177
83849,18592,23626
83850,18592,10123
83851,18592,22550
83852,23455,11332
83853,23455,1343
83854,23455,10133
83855,8886,9202
83856,8886,19593
83857,8886,16595
83858,8886,10772
83859,1421,8886
83860,1421,17067
83861,1421,28055
83862,1421,4993
83863,1421,23596
83864,31784,30266
83865,31784,4538
83866,31784,5804
83867,31784,19
83868,4046,1462
83869,4046,31028
83870,4046,17106
83871,8027,10777
83872,8027,18360
83873,8027,18698
83874,8027,7908
83875,8027,7825
83876,25094,10994
83877,25094,23145
83878,25094,19855
83879,25094,29712
83880,25094,7481
83881,2421,5415
83882,2421,14449
83883,2421,15559
83884,2421,5660
83885,4115,15388
83886,4115,17658
83887,4115,22702
83888,4115,27529
83889,12357,5356
83890,12357,18545
83891,12357,7151
83892,12357,31001
83893,12357,1932
83894,13500,7685
83895,13500,19880
83896,13500,28539
83897,13500,19527
83898,13500,30001
83899,16160,3437
83900,16160,27017
83901,16160,10679
83902,16160,31122
83903,16160,31418
83904,4965,22256
83905,4965,23461
83906,4965,31633
83907,4965,11151
83908,4965,15365
83909,23651,23620
83910,23651,1578
83911,23651,9325
83912,23651,4956
83913,19880,2536
83914,19880,28539
83915,19880,14946
83916,9349,9202
83917,18359,9349
83918,18359,4658
83919,18359,23820
83920,18359,20802
83921,16183,25495
83922,16183,6948
83923,15501,7685
83924,15501,25183
83925,15501,21530
83926,15501,22108
83927,3151,5415
83928,3151,12547
83929,3151,7645
83930,3151,16522
83931,17119,9202
83932,17119,10772
83933,3360,17119
83934,3360,9899
83935,3360,12618
83936,3360,25711
83937,14998,11071
83938,14998,31867
83939,14998,25487
83940,14998,22825
83941,31719,9202
83942,15884,31719
83943,15884,6530
83944,15884,32091
83945,15884,3928
83946,15884,21086
83947,24996,25462
83948,24996,2917
83949,24996,4248
83950,24996,22617
83951,27874,11332
83952,27874,1343
83953,27874,10133
83954,17453,3437
83955,17453,19807
83956,17453,14980
83957,17453,10354
83958,1343,11332
83959,1343,10133
83960,31509,31719
83961,31509,4241
83962,31509,32091
83963,31509,29618
83964,1582,17320
83965,1582,7151
83966,1582,20924
83967,1582,4365
